,scrapping_time,short_name,name,cap,price,volume,supply,percent_change
0,20190421212050,BTC,Bitcoin,93571779571.7,$5298.91,"$13,746,068,829",17658700.0,-0.250593
1,20190421212050,ETH,Ethereum,17988369433.7,$170.09,"$6,004,705,730",105757679.374,0.0329427
2,20190421212050,XRP,XRP,13496849233.4,$0.321578,"$997,553,044",41970748057.0,-0.0680621
3,20190421212050,BCH,Bitcoin Cash,5168921384.2,$291.35,"$1,309,256,210",17741425.0,0.484866
4,20190421212050,EOS,EOS,4746633194.97,$5.24,"$2,256,044,344",906245117.6,0.108674
5,20190421212050,LTC,Litecoin,4727455753.95,$76.94,"$2,959,097,490",61444458.5909,0.048158
6,20190421212050,BNB,Binance Coin,3398194996.15,$24.07,"$277,124,200",141175490.242,-0.0571318
7,20190421212050,USDT,Tether,2600617385.86,$1.01,"$12,477,312,346",2583816411.0,0.0435117
8,20190421212050,XLM,Stellar,2166970917.83,$0.111909,"$240,830,657",19363613344.0,-0.332756
9,20190421212050,ADA,Cardano,1898454221.71,$0.073223,"$86,664,077",25927070538.0,-0.798541
10,20190421212050,TRX,TRON,1669624729.89,$0.025039,"$363,215,394",66682072191.4,-0.012376
11,20190421212050,XMR,Monero,1154013903.11,$68.15,"$102,336,968",16933696.6323,-0.581511
12,20190421212050,DASH,Dash,1062663354.75,$121.27,"$266,679,698",8763070.99846,-0.273171
13,20190421212050,BSV,Bitcoin SV,1003527945.38,$56.57,"$125,379,939",17739210.9164,0.0760861
14,20190421212050,XTZ,Tezos,876446426.556,$1.33,"$4,423,942",660440444.356,0.147657
15,20190421212050,MIOTA,IOTA,847978937.069,$0.305080,"$14,345,488",2779530283.0,-0.363535
16,20190421212050,NEO,NEO,683789163.493,$10.52,"$247,238,039",65000000.0,-0.203909
17,20190421212050,ETC,Ethereum Classic,646558340.509,$5.88,"$408,103,401",109897727.0,-0.807996
18,20190421212050,MKR,Maker,604052526.826,$604.05,"$1,453,986",1000000.0,0.159668
19,20190421212050,ONT,Ontology,604043044.295,$1.22,"$76,190,719",494854358.0,-0.504336
20,20190421212050,XEM,NEM,569654376.24,$0.063295,"$27,567,874",8999999999.0,-0.065076
21,20190421212050,BAT,Basic Attenti...,553498145.581,$0.442819,"$175,436,630",1249941614.71,-1.51519
22,20190421212050,ZEC,Zcash,431322447.726,$67.72,"$206,358,744",6368981.25,-0.805375
23,20190421212050,CRO,Crypto.com Chain,416489834.811,$0.081113,"$650,789",5134703196.35,-2.28652
24,20190421212050,VET,VeChain,379857608.056,$0.006850,"$12,838,834",55454734800.0,0.580368
25,20190421212050,DOGE,Dogecoin,329111006.775,$0.002761,"$37,147,667",1.19183347534e+11,0.225594
26,20190421212050,BTG,Bitcoin Gold,293561016.049,$16.76,"$15,108,700",17513923.589,0.464417
27,20190421212050,WAVES,Waves,259676116.609,$2.60,"$20,570,446",100000000.0,-0.301614
28,20190421212050,OMG,OmiseGO,259404226.674,$1.85,"$71,835,744",140245398.245,-0.569003
29,20190421212050,USDC,USD Coin,252223684.486,$1.00,"$45,823,729",251351720.123,0.23499
30,20190421212050,DCR,Decred,245513167.859,$25.41,"$1,397,529",9662788.49779,-0.0359891
31,20190421212050,QTUM,Qtum,241766313.28,$2.70,"$128,211,756",89414708.0,-0.555156
32,20190421212050,LSK,Lisk,231109435.85,$1.99,"$4,313,397",116332807.822,0.00532604
33,20190421212050,REP,Augur,230419357.439,$20.95,"$10,577,461",11000000.0,0.436739
34,20190421212050,NANO,Nano,224381362.758,$1.68,"$8,397,545",133248289.197,0.531143
35,20190421212050,RVN,Ravencoin,210953196.614,$0.062499,"$15,235,259",3375305000.0,-0.291002
36,20190421212050,TUSD,TrueUSD,200772225.801,$1.01,"$80,181,028",199732733.96,0.0288608
37,20190421212050,BCD,Bitcoin Diamond,197822817.256,$1.06,"$4,168,011",186492897.953,0.109336
38,20190421212050,HOT,Holo,184916504.376,$0.001388,"$11,999,276",1.33214575156e+11,-0.0264794
39,20190421212050,ZRX,0x,183622001.526,$0.312436,"$19,437,835",587710996.568,-0.560511
40,20190421212050,ZIL,Zilliqa,183300232.836,$0.020938,"$13,088,996",8754317427.72,-0.308456
41,20190421212050,LINK,Chainlink,175442946.268,$0.501266,"$4,990,799",350000000.0,0.0910547
42,20190421212050,ICX,ICON,170543774.714,$0.360248,"$8,577,263",473406687.604,-0.236543
43,20190421212050,BTS,BitShares,165988533.133,$0.061238,"$15,651,116",2710530000.0,-0.54169
44,20190421212050,IOST,IOST,163546250.097,$0.013613,"$34,386,860",12013965608.8,-1.43052
45,20190421212050,BCN,Bytecoin,163361059.231,$0.000888,"$221,190",1.84066828814e+11,-0.306215
46,20190421212050,BTT,BitTorrent,152083422.927,$0.000717,"$128,861,902",2.121165e+11,-0.301122
47,20190421212050,DGB,DigiByte,149201192.945,$0.012751,"$1,238,238",11701394770.5,-0.262078
48,20190421212050,ENJ,Enjin Coin,144509910.852,$0.188383,"$30,511,886",767107985.064,-0.822404
49,20190421212050,AE,Aeternity,141182439.625,$0.542368,"$47,183,924",260307336.5,-0.874372
50,20190421212050,NPXS,Pundi X,136837944.911,$0.000703,"$5,766,010",1.94603096088e+11,1.38171
51,20190421212050,STEEM,Steem,129499716.279,$0.415280,"$1,775,612",311837104.735,-0.355632
52,20190421212050,XVG,Verge,129009639.735,$0.008114,"$2,256,790",15900580225.4,-1.32757
53,20190421212050,HT,Huobi Token,122697448.488,$2.45,"$80,034,907",50000200.0,-0.287302
54,20190421212050,KMD,Komodo,122310154.645,$1.08,"$1,052,287",112893161.877,0.112966
55,20190421212050,SC,Siacoin,121194213.723,$0.003002,"$3,260,327",40374805710.0,1.32527
56,20190421212050,MXM,Maximine Coin,118039827.821,$0.071583,"$26,573,113",1649000000.0,0.168946
57,20190421212050,BTM,Bytom,111258204.075,$0.110981,"$7,592,811",1002499275.0,0.22548
58,20190421212050,PAX,Paxos Standar...,107385256.714,$0.999989,"$70,118,366",107386485.912,0.138183
59,20190421212050,AOA,Aurora,107069112.452,$0.016366,"$2,780,815",6542330148.21,2.65875
60,20190421212050,KCS,KuCoin Shares,106589926.298,$1.19,"$8,964,799",89939916.0,0.0313056
61,20190421212050,WTC,Waltonchain,104839132.662,$2.55,"$8,523,080",41112339.4107,-1.00977
62,20190421212050,STRAT,Stratis,104539270.455,$1.05,"$1,521,499",99297919.1703,-0.56613
63,20190421212050,THETA,THETA,100053780.138,$0.114938,"$4,693,958",870502690.0,0.175748
64,20190421212050,DGTX,Digitex Futures,97763527.1233,$0.115868,"$2,456,373",843750000.0,0.838036
65,20190421212050,GNT,Golem,90718087.5127,$0.094143,"$3,845,783",963622000.0,0.601805
66,20190421212050,FCT,Factom,89175096.8023,$9.45,"$211,889",9441153.947,-0.460462
67,20190421212050,SNT,Status,88013844.5764,$0.025361,"$13,557,097",3470483788.0,0.163532
68,20190421212050,DAI,Dai,86933075.5361,$0.989380,"$44,098,696",87866213.3179,-0.00565046
69,20190421212050,XIN,Mixin,86870529.9986,$197.17,"$1,045,516",440577.362248,-0.0122073
70,20190421212050,ABBC,ABBC Coin,85743877.6267,$0.169763,"$53,013,090",505080492.343,-0.919264
71,20190421212050,INB,Insight Chain,82965793.4053,$0.237111,"$3,807,188",349902689.082,0.0872169
72,20190421212050,MCO,Crypto.com,80670284.3437,$5.11,"$11,954,390",15793831.095,-0.924486
73,20190421212050,ARDR,Ardor,80439131.7366,$0.080520,"$795,792",998999495.0,-0.0505317
74,20190421212050,CNX,Cryptonex,79870002.5838,$1.43,"$9,395,144",55686328.9619,-0.230129
75,20190421212050,GXC,GXChain,78938999.0994,$1.32,"$15,147,540",60000000.0,-0.271525
76,20190421212050,WAX,WAX,77658420.6734,$0.082376,"$442,216",942732360.702,-0.720735
77,20190421212050,QBIT,Qubitica,75730526.6438,$26.94,"$39,092",2811287.45352,0.708386
78,20190421212050,PAI,Project Pai,73411644.9502,$0.050578,"$4,498,009",1451443598.0,-2.55452
79,20190421212050,PPT,Populous,71802385.0448,$1.35,"$2,814,148",53252245.9944,-0.152793
80,20190421212050,MONA,MonaCoin,71397640.535,$1.09,"$28,027,776",65729674.8712,-0.861443
81,20190421212050,ARK,Ark,66416788.7161,$0.604998,"$694,677",109780206.0,0.059233
82,20190421212050,VEST,VestChain,64338129.8142,$0.009089,"$470,167",7078400000.0,-1.75002
83,20190421212050,MAID,MaidSafeCoin,62235438.6395,$0.137521,"$192,020",452552412.0,-0.099432
84,20190421212050,THR,ThoreCoin,62091680.1625,$716.28,"$83,135",86686.0215,-0.33918
85,20190421212050,ELF,aelf,61848272.0854,$0.186853,"$15,591,990",330999999.986,0.198599
86,20190421212050,GUSD,Gemini Dollar,61795007.8953,$0.999873,"$7,155,032",61802849.31,-0.179061
87,20190421212050,R,Revain,61252319.3354,$0.126437,"$1,675,189",484450000.0,-0.526676
88,20190421212050,ELA,Elastos,59709824.7242,$3.93,"$2,302,110",15194429.5135,-0.250096
89,20190421212050,NULS,NULS,58188767.7817,$0.839673,"$4,999,059",69299296.4354,-0.351832
90,20190421212050,MANA,Decentraland,57405702.731,$0.054665,"$5,420,876",1050141509.43,-0.498276
91,20190421212050,XZC,Zcoin,57185316.2684,$7.81,"$1,058,504",7323373.32978,-0.356661
92,20190421212050,HC,HyperCash,56270451.823,$1.29,"$1,832,619",43529780.8651,-1.1697
93,20190421212050,AION,Aion,56136421.2625,$0.186671,"$2,611,931",300724162.0,-0.111302
94,20190421212050,LRC,Loopring,56021187.6586,$0.067581,"$16,906,441",828954239.779,-0.877565
95,20190421212050,NAS,Nebulas,54596618.4623,$1.20,"$4,698,854",45500000.0,-0.448112
96,20190421212050,LOOM,Loom Network,54142088.3274,$0.069415,"$1,733,989",779977378.438,-0.167553
97,20190421212050,POWR,Power Ledger,52397835.9575,$0.129425,"$4,137,706",404852066.96,0.00998833
98,20190421212050,PIVX,PIVX,51813827.0622,$0.912518,"$1,365,684",56781165.9921,0.0400437
99,20190421212050,DGD,DigixDAO,51636974.0524,$25.82,"$1,306,350",2000000.0,-1.01333
100,20190421212050,BIX,Bibox Token,50609235.809,$0.456192,"$14,847,199",110938508.0,-2.26551
101,20190421212050,WICC,WaykiChain,49987143.7195,$0.264482,"$2,738,711",189000000.0,1.58628
102,20190421212050,ETN,Electroneum,48445034.5716,$0.005200,"$303,631",9316647430.03,-0.747186
103,20190421212050,RDD,ReddCoin,47096516.5052,$0.001635,"$638,085",28808713173.8,-1.92085
104,20190421212050,KNC,Kyber Network,46959308.4742,$0.281887,"$15,619,850",166589133.45,-1.66267
105,20190421212050,QASH,QASH,46473388.7142,$0.132781,"$150,928",350000000.0,-0.0112877
106,20190421212050,TRUE,TrueChain,45964504.4413,$0.621142,"$36,794,639",73999999.94,-2.38919
107,20190421212050,QKC,QuarkChain,45145291.8642,$0.039742,"$15,281,086",1135966685.36,-1.76544
108,20190421212050,NEXO,Nexo,45011363.1716,$0.080377,"$6,262,242",560000011.0,0.156693
109,20190421212050,REPO,REPO,44860137.0204,$0.407973,"$73,128",109958607.0,-0.239153
110,20190421212050,DENT,Dent,44411864.0931,$0.000791,"$1,498,264",56156475076.0,0.741614
111,20190421212050,MOAC,MOAC,44301165.3203,$0.709235,"$48,275",62463333.6042,-0.0253802
112,20190421212050,BNT,Bancor,44050357.0507,$0.692370,"$2,450,775",63622525.8445,-0.0158016
113,20190421212050,POLY,Polymath,43615680.0772,$0.109668,"$8,111,885",397706021.016,-0.0946194
114,20190421212050,WAN,Wanchain,43460926.7242,$0.409420,"$2,734,858",106152492.636,-0.41219
115,20190421212050,RLC,iExec RLC,43220302.8591,$0.539776,"$727,744",80070793.2388,-0.453254
116,20190421212050,ZEN,Horizen,42802364.9744,$6.81,"$949,571",6284275.0,-0.630408
117,20190421212050,TFUEL,Theta Fuel,42205061.8181,$0.010996,"$1,640,501",3838301572.0,0.00770546
118,20190421212050,ETP,Metaverse ETP,41474191.7327,$0.586268,"$9,061,939",70742710.2551,0.136532
119,20190421212050,SAN,Santiment Net...,40972813.7751,$0.653887,"$13,759",62660370.957,-0.000753663
120,20190421212050,ODE,ODEM,40339204.4882,$0.176697,"$1,526,257",228296135.832,0.461332
121,20190421212050,LAMB,Lambda,39932359.9177,$0.079865,"$6,759,697",500000000.0,-0.494981
122,20190421212050,LA,LATOKEN,38899830.3153,$0.112883,"$1,279,466",344604463.0,2.01696
123,20190421212050,ENG,Enigma,37959949.7967,$0.507241,"$1,836,542",74836171.09,-0.358662
124,20190421212050,RIF,RIF Token,37563921.7733,$0.094623,"$161,306",396986953.401,-0.0261438
125,20190421212050,IOTX,IoTeX,37511822.7325,$0.014856,"$2,565,231",2525040005.0,-1.24835
126,20190421212050,EURS,STASIS EURS,37125631.9362,$1.16,"$128,105",31979207.0,0.0624491
127,20190421212050,KIN,Kin,37002337.114,$0.000049,"$2,791,043",7.56097560976e+11,-0.71256
128,20190421212050,TOMO,TomoChain,36639807.4549,$0.614877,"$1,163,220",59588800.0,0.150675
129,20190421212050,STORJ,Storj,36165858.8305,$0.266342,"$4,466,138",135787438.7,-0.743756
130,20190421212050,FUN,FunFair,35258039.4468,$0.005384,"$1,888,783",6548879188.66,-0.568942
131,20190421212050,CELR,Celer Network,34740250.2926,$0.017393,"$8,984,464",1997377673.46,-0.865125
132,20190421212050,GBYTE,Obyte,33557770.735,$49.42,"$11,458",679008.20747,-0.0505411
133,20190421212050,BCZERO,Buggyra Coin ...,32557207.0135,$0.016191,"$30,270",2010775988.46,-0.298615
134,20190421212050,VERI,Veritaseum,32483143.0989,$15.11,"$3,321,199",2149646.44,0.389565
135,20190421212050,NXT,Nxt,32468001.8827,$0.032501,"$1,484,532",998999941.508,0.249323
136,20190421212050,SYS,Syscoin,32229907.1371,$0.058396,"$130,400",551917800.396,-0.131461
137,20190421212050,GRS,Groestlcoin,31793437.6985,$0.439238,"$6,788,928",72383228.8874,-0.385012
138,20190421212050,PAY,TenX,31040816.1847,$0.271460,"$2,022,511",114347860.534,1.87602
139,20190421212050,CMT,CyberMiles,30894918.4167,$0.038619,"$7,473,467",800000000.0,0.73136
140,20190421212050,GAS,Gas,30623485.1022,$3.02,"$1,955,118",10128375.1058,-0.644278
141,20190421212050,DAC,Davinci Coin,30315046.1085,$0.009603,"$2,052,197",3156858619.8,1.40907
142,20190421212050,LBTC,Lightning Bit...,30144416.12,$7.81,"$5,219,878",3860807.622,1.56376
143,20190421212050,LBA,Cred,29960976.8634,$0.058284,"$3,322,507",514052059.395,1.84075
144,20190421212050,CLAM,Clams,29913852.6366,$8.41,"$50,794",3556195.71668,-0.675751
145,20190421212050,LKY,Linkey,29699109.2024,$0.593982,"$743,081",50000000.0,-0.763546
146,20190421212050,MITH,Mithril,29669676.7508,$0.056053,"$13,466,494",529316901.658,-1.0512
147,20190421212050,META,Metadium,29474949.2733,$0.023666,"$878,263",1245430303.86,-2.46002
148,20190421212050,CND,Cindicator,28876857.1581,$0.019970,"$377,617",1445976590.33,0.581356
149,20190421212050,BRD,Bread,28188581.8254,$0.317675,"$219,245",88733977.693,-0.313759
150,20190421212050,APL,Apollo Currency,27660492.6664,$0.001884,"$171,459",14685096531.0,0.229522
151,20190421212050,SOLVE,SOLVE,27623183.6924,$0.131195,"$17,581,800",210550071.072,13.8774
152,20190421212050,ECOREAL,Ecoreal Estate,26804563.0875,$0.134025,"$24,468",199996605.023,-0.0725509
153,20190421212050,CTXC,Cortex,26700889.6757,$0.178253,"$2,626,247",149792458.0,0.672844
154,20190421212050,DRGN,Dragonchain,26513757.0187,$0.111205,"$1,715,248",238421940.0,-1.21226
155,20190421212050,CVC,Civic,26494824.2229,$0.077312,"$2,747,508",342699977.0,-0.698184
156,20190421212050,PART,Particl,26327289.9309,$3.26,"$48,227",8069480.0,1.18624
157,20190421212050,TKN,TokenCard,25631659.4237,$0.873441,"$10,289",29345594.5452,-0.0828316
158,20190421212050,S4F,S4FE,25595756.9507,$0.274995,"$124,490",93077183.7987,0.348544
159,20190421212050,XPX,ProximaX,25437189.3806,$0.004172,"$3,270,525",6097456550.0,-0.899549
160,20190421212050,QNT,Quant,25161829.8838,$2.57,"$2,126,628",9777235.84,-0.515184
161,20190421212050,MFT,Mainframe,24991386.372,$0.003478,"$3,985,949",7185126430.88,-0.877186
162,20190421212050,NEBL,Neblio,24324342.1961,$1.70,"$2,673,161",14332606.1991,-0.556598
163,20190421212050,AGI,SingularityNET,24149912.8818,$0.044749,"$1,000,812",539673260.161,-0.0941863
164,20190421212050,TCT,TokenClub,24096644.1611,$0.050053,"$536,068",481425335.174,0.0919184
165,20190421212050,VTC,Vertcoin,23760414.3759,$0.483519,"$502,852",49140572.0,-2.6202
166,20190421212050,GRIN,Grin,23425719.9496,$2.82,"$16,424,231",8293080.0,0.509607
167,20190421212050,GBC,Gold Bits Coin,23346502.7775,$0.220315,"$25,824",105968610.615,-0.339993
168,20190421212050,ABT,Arcblock,22875397.5941,$0.232110,"$12,745,564",98554305.4403,-2.83035
169,20190421212050,MEDX,MediBloc [ERC20],22817411.3564,$0.007066,"$2,849,750",3229031693.98,-1.2103
170,20190421212050,C20,CRYPTO20,22498520.2716,$0.556885,"$52,941",40400631.0522,-0.254791
171,20190421212050,OCN,Odyssey,22401904.5227,$0.002990,"$5,230,021",7491360438.06,-0.97227
172,20190421212050,SXDT,Spectre.ai Di...,22249441.5916,$0.271092,"$1,678",82073518.6244,-0.216374
173,20190421212050,MTL,Metal,22196631.2536,$0.507209,"$1,706,612",43762284.167,-1.00025
174,20190421212050,SLT,Smartlands,22012754.5223,$4.32,"$112,544",5100895.65,-0.288499
175,20190421212050,COSM,Cosmo Coin,21846024.6506,$0.032568,"$5,939,436",670780888.574,-1.87902
176,20190421212050,NXS,Nexus,21782110.9494,$0.364811,"$261,320",59707886.23,-0.363349
177,20190421212050,TOP,TOP,21748515.1739,$0.012793,"$9,046,847",1700050000.0,-1.37038
178,20190421212050,MAN,Matrix AI Net...,21744412.7851,$0.144963,"$1,836,037",150000000.0,1.49931
179,20190421212050,TPAY,TokenPay,21133465.1135,$1.32,"$407,310",15974491.1412,-4.28246
180,20190421212050,GTO,Gifto,21060048.7597,$0.036049,"$19,950,977",584212221.945,1.06841
181,20190421212050,MDA,Moeda Loyalty...,20951225.5305,$1.07,"$1,600,048",19628888.0,-0.497549
182,20190421212050,TEL,Telcoin,20783961.535,$0.000565,"$224,889",36765403027.0,0.268082
183,20190421212050,INO,INO COIN,20592165.065,$1.03,"$1,736,470",20000000.0,-0.773075
184,20190421212050,SKY,Skycoin,20487162.1168,$1.37,"$1,145,707",15000000.0,-0.887318
185,20190421212050,BFT,BnkToTheFuture,20329342.7455,$0.032269,"$1,138,052",629989999.325,0.382123
186,20190421212050,TTC,TTC Protocol,20327432.0234,$0.098728,"$4,298,265",205893772.706,-1.01217
187,20190421212050,MHC,#MetaHash,20150806.7617,$0.045826,"$719,493",439722972.0,-2.07969
188,20190421212050,POE,Po.et,20050455.5206,$0.006382,"$993,991",3141592653.0,-0.857709
189,20190421212050,SMART,SmartCash,19952548.0127,$0.014112,"$402,179",1413859297.52,-0.272291
190,20190421212050,REQ,Request,19884752.9473,$0.027252,"$279,488",729656475.103,-0.443334
191,20190421212050,NEC,Nectar,19667923.4368,$0.238825,"$1,574",82353021.8232,-0.0798202
192,20190421212050,ANKR,Ankr Network,19552991.4969,$0.008844,"$10,152,441",2210758610.0,-1.15225
193,20190421212050,NRG,Energi,19416035.521,$1.26,"$92,556",15354763.76,-3.26648
194,20190421212050,GO,GoChain,19362799.7851,$0.027385,"$1,199,230",707055861.48,-0.759087
195,20190421212050,WGR,Wagerr,19335564.6781,$0.105914,"$118,538",182558644.356,2.53736
196,20190421212050,WABI,Tael,19320469.3101,$0.345040,"$1,612,947",55994914.3382,-0.180763
197,20190421212050,FET,Fetch,19263400.8953,$0.236238,"$30,972,153",81542294.4991,2.0935
198,20190421212050,STORM,Storm,19248674.2179,$0.003465,"$1,783,929",5555381609.36,-0.41689
199,20190421212050,EDR,Endor Protocol,19140690.5573,$0.025723,"$2,146,005",744111989.12,-0.187567
200,20190421212050,UTT,United Trader...,19022429.6267,$0.508533,$825,37406479.3899,-0.243872
201,20190421212050,FSN,Fusion,18940424.5491,$0.626575,"$175,543",30228513.579,0.275206
202,20190421212050,EDO,Eidoo,18888644.0723,$0.645513,"$449,996",29261461.2776,-0.40303
203,20190421212050,IQ,Everipedia,18754137.9675,$0.004162,"$3,386,278",4506302132.79,-0.266469
204,20190421212050,KAN,BitKan,18726807.1386,$0.004828,"$2,428,659",3878726322.51,-0.364575
205,20190421212050,DTR,Dynamic Tradi...,18628382.6063,$0.015000,$689,1241864669.52,-0.236115
206,20190421212050,HPB,High Performa...,18456266.9301,$0.423115,"$4,561,201",43619949.2499,0.4828
207,20190421212050,HUM,Humanscape,18366846.3245,$0.000498,"$697,219",36890488840.8,2.03152
208,20190421212050,RNT,OneRoot Network,17983630.2625,$0.064185,"$5,490,886",280184928.716,0.276491
209,20190421212050,XAS,Asch,17864965.3749,$0.191365,"$7,475,596",93355331.0,4.62568
210,20190421212050,GVT,Genesis Vision,17663005.266,$3.99,"$1,253,814",4426883.31189,0.414724
211,20190421212050,EMC2,Einsteinium,17643397.0276,$0.080711,"$929,128",218598735.8,-0.40756
212,20190421212050,AUTO,Cube,17633825.1445,$0.002603,"$20,116",6774940000.0,1.13096
213,20190421212050,MDS,MediShares,17624726.2751,$0.016508,"$1,973,914",1067640900.77,-1.38415
214,20190421212050,ANT,Aragon,17591021.3164,$0.576507,"$42,748",30513088.0045,-0.257887
215,20190421212050,GNO,Gnosis,17460270.8904,$15.81,"$112,032",1104590.0,-0.145884
216,20190421212050,TNB,Time New Bank,17235871.8134,$0.006596,"$7,330,472",2612987802.22,-0.634943
217,20190421212050,EVX,Everex,17065614.1615,$0.761858,"$1,392,909",22400000.0,-0.0118898
218,20190421212050,HYC,HYCON,16969817.1524,$0.009223,"$585,787",1839939132.07,0.945949
219,20190421212050,BCV,BitCapitalVendor,16895147.281,$0.020751,"$36,870",814200000.0,-0.640356
220,20190421212050,NKN,NKN,16725120.7586,$0.047786,"$550,644",350000000.0,-1.20661
221,20190421212050,ROX,Robotina,16671471.6933,$0.058621,"$39,338",284394348.234,0.0341606
222,20190421212050,REN,Ren,16544282.1135,$0.025468,"$380,182",649615780.278,-0.374645
223,20190421212050,ILC,ILCoin,16424908.2675,$0.055246,"$665,189",297305621.5,1.69018
224,20190421212050,RDN,Raiden Networ...,16383131.895,$0.323816,"$804,097",50593936.0,-0.263669
225,20190421212050,UTK,UTRUST,16344754.5009,$0.036322,"$577,178",450000000.0,0.0743602
226,20190421212050,SRN,SIRIN LABS Token,16333443.2302,$0.033210,"$1,306,518",491820906.379,-0.392824
227,20190421212050,IGNIS,Ignis,16252578.02,$0.021353,"$704,659",761143950.0,0.725121
228,20190421212050,B2G,Bitcoiin,16249463.5544,$0.320254,"$765,050",50739272.29,-0.330787
229,20190421212050,DATA,Streamr DATAcoin,16233544.9556,$0.023973,"$246,581",677154514.0,-0.26418
230,20190421212050,HYN,Hyperion,16226220.2359,$0.051225,"$1,424,892",316765917.406,-0.930112
231,20190421212050,SMT,SmartMesh,16145560.726,$0.011421,"$137,902",1413716693.85,1.30751
232,20190421212050,OST,OST,16110764.8077,$0.027192,"$731,269",592486393.141,0.00253666
233,20190421212050,CVT,CyberVein,15960663.7349,$0.015051,"$313,955",1060404495.65,-0.618983
234,20190421212050,QSP,Quantstamp,15922136.6254,$0.025793,"$352,192",617314170.819,-0.496301
235,20190421212050,SCRL,SCRL,15782787.6456,$0.093081,"$185,504",169559350.625,0.294113
236,20190421212050,PLC,PLATINCOIN,15728630.16,$22.47,"$4,649,238",700000.0,-0.522628
237,20190421212050,CWV,CWV Chain,15593430.4778,$0.004900,"$312,766",3182501903.0,1.06759
238,20190421212050,XWC,WhiteCoin,15561273.6093,$0.062199,"$495,945",250183629.193,-2.15523
239,20190421212050,RCN,Ripio Credit ...,15560752.2698,$0.031084,"$1,497,321",500610592.761,-0.115017
240,20190421212050,ETHOS,Ethos,15324720.8877,$0.156980,"$1,009,097",97621897.6006,-0.0393472
241,20190421212050,SCC,STEM CELL COIN,15174335.5721,$0.047322,"$70,183",320658118.0,-0.0516309
242,20190421212050,PTON,PTON,14890382.7244,$0.001759,"$152,780",8467610482.0,-0.868906
243,20190421212050,NOAH,Noah Coin,14545370.9832,$0.000445,"$196,577",32687957977.6,1.88123
244,20190421212050,CCCX,Clipper Coin,14338970.0877,$0.004391,"$62,129",3265411096.48,1.64214
245,20190421212050,TKY,THEKEY,14323760.709,$0.002831,"$173,236",5060038287.0,-0.480702
246,20190421212050,NAV,NavCoin,14284840.1733,$0.220211,"$226,664",64868913.8877,-0.239328
247,20190421212050,MOC,Moss Coin,14222277.0144,$0.059368,"$404,016",239561896.916,0.00603295
248,20190421212050,PPC,Peercoin,14185080.4414,$0.560172,"$229,800",25322719.2121,-1.56071
249,20190421212050,NMC,Namecoin,14130051.8873,$0.958854,"$11,893",14736400.0,1.17068
250,20190421212050,EKT,EDUCare,14081885.3893,$0.021662,"$1,063,650",650087578.685,0.826718
251,20190421212050,DCN,Dentacoin,13769143.9687,$0.000042,"$9,325",3.26822211298e+11,-1.64008
252,20190421212050,DROP,Dropil,13702693.8991,$0.000604,"$246,908",22703978853.5,-0.476376
253,20190421212050,PRS,PressOne,13612713.8403,$0.052018,"$271,435",261692587.998,0.168796
254,20190421212050,EMC,Emercoin,13578651.439,$0.310672,"$89,992",43707404.308,-0.503488
255,20190421212050,BLOCK,Blocknet,13574237.2186,$2.37,"$13,599",5729809.36468,-0.576208
256,20190421212050,EVR,Everus,13498342.9928,$0.029529,"$16,246",457121699.325,0.0431569
257,20190421212050,BLZ,Bluzelle,13410323.0856,$0.065036,"$1,683,725",206198868.63,-0.946808
258,20190421212050,RUFF,Ruff,13278004.9737,$0.013542,"$1,034,251",980500000.0,0.0210773
259,20190421212050,SPND,Spendcoin,13264472.6717,$0.091674,"$8,736,643",144691173.0,7.98543
260,20190421212050,ADX,AdEx,13185956.8293,$0.179570,"$1,633,783",73430701.0,-0.0731413
261,20190421212050,TRAC,OriginTrail,13126516.0637,$0.045989,"$28,705",285429819.869,0.19073
262,20190421212050,MED,MediBloc [QRC20],13056770.9895,$0.004402,"$15,438",2966384100.0,3.05022
263,20190421212050,BZNT,Bezant,12983206.2651,$0.021965,"$501,965",591072815.25,-3.84701
264,20190421212050,QRL,Quantum Resis...,12887184.8564,$0.190104,"$36,795",67790112.4894,-1.16348
265,20190421212050,CHX,Own,12839989.4429,$0.163936,"$1,666,113",78323117.1845,-0.0973428
266,20190421212050,FLO,FLO,12787950.6944,$0.084840,"$23,765",150729830.609,4.87807
267,20190421212050,APIS,APIS,12774220.629,$0.002621,"$454,978",4873324620.52,-0.526413
268,20190421212050,FTM,Fantom,12754219.044,$0.010043,"$3,417,090",1270000000.0,-0.464795
269,20190421212050,DDD,Scry.info,12695214.3727,$0.028849,"$995,668",440057074.0,-0.0765476
270,20190421212050,VIA,Viacoin,12630437.6372,$0.545893,"$225,663",23137192.0703,-0.495324
271,20190421212050,RHOC,RChain,12569438.2781,$0.033627,"$161,569",373789867.795,-0.0221851
272,20190421212050,EDC,EDC Blockchain,12511279.3396,$0.004685,"$825,090",2670646025.0,0.87143
273,20190421212050,BHP,BHPCoin,12481325.6666,$1.27,"$7,695,497",9835209.5,-0.445126
274,20190421212050,IHT,IHT Real Esta...,12342807.3233,$0.019004,"$2,463,750",649476043.657,-0.239239
275,20190421212050,NMR,Numeraire,12191395.6365,$9.04,"$21,589",1349328.14616,0.716226
276,20190421212050,CRPT,Crypterium,12023664.7788,$0.143188,"$77,710",83971026.0,-1.55083
